route_id,stop_name,stop_order
N-3,Aisha Manzil,4
N-3,Karimabad,5
N-3,Liaquatabad,6
N-3,Teen Hatti,7
N-3,Lasbela House,8
N-3,Garden,9
N-3,Ram Swami,10
N-3,Civil Hospital,11
N-3,West Wharf,12
N-3,Dockyard,13
N-4,Islam Nagar,1
N-4,Faqir Colony,2
N-4,Mominabad,3
N-4,Metroville,4
N-4,Fronteir Colony,5
N-4,Bhawani Challi,6
N-4,S.I.T.E Police Station,7
N-4,Ghani Chowrangi,8
N-4,Shershah,9
N-4,Gulbai,10
N-4,Mauri Pur,11
N-4,Tower,12
N-4,Keamari,13
N-4,Masan Road,14
N-4,Shirin Jinnah Colony,15
N-4,Shahra-e-Ghalib Chowrangi,16
N-4,Shahra-e-Firdousi,17
N-4,Mazar Abdullah Ghazi,18
N-4,Khayaban-e-Shamsheer,19
N-4,Saudi Embassy,20
N-4,Khaliquzzaman Road,21
N-4,Punjab Colony,22
N-4,Sunset Bulivard,23
N-4,Corongi Road,24
N-5,Naval Colony,1
N-5,Fareed Colony,2
N-5,Urdu Chowk,3
N-5,Orangi No. 10,4
N-5,Orangi No. 5,5
N-5,Metro,6
N-5,Banaras,7
N-5,Habib Bank,8
N-5,Shershah,9
N-5,Gulbai,10
N-5,Mauri Pur,11
N-5,Tower,12
N-5,M.T Khan Road,13
N-5,P.I.D.C,14
N-5,Cantt Station,15
N-5,Jinnah Hospital,16
N-5,Kala Pul,17
N-5,Defence Society,18
N-5,Akhter Colony,19
N-5,Quyumabad Chowk,20
N-5,Buscuit Factory,21
N-5,Chamra Chowrangi,22
Nasir Coach,Surjani Town Sector 10,1
Nasir Coach,Kala School,2
Nasir Coach,U.P Society,3
Nasir Coach,Nagan Chowrangi,4
Nasir Coach,Sohrab Goth,5
Nasir Coach,Karimabad,6
Nasir Coach,Liaquatabad,7
Nasir Coach,Numaish,8
Nasir Coach,Shaharh-e-Quaideen,9
Nasir Coach,F.T.C,10
Nasir Coach,Gora Qabristan,11
Nasir Coach,Kala Pul,12
Nasir Coach,Jinnah Hospital,13
Nasir Coach,Askari Appartment,14
Nasir Coach,Cantt Station,15
Nasir Coach,Ch. Khaliquzzaman Road,16
Nasir Coach,Gizri,17
National Pakhtoon Coach,Gulshan-e-Behar,1
National Pakhtoon Coach,Orangi Town No. 14,2
National Pakhtoon Coach,Orangi Town No. 13,3
National Pakhtoon Coach,Orangi Town No. 8,4
National Pakhtoon Coach,Orangi Town No. 7,5
National Pakhtoon Coach,Orangi Town No. 1,6
National Pakhtoon Coach,Kasba Mour,7
National Pakhtoon Coach,Banaras Chowk,8
National Pakhtoon Coach,Paposh Nagar,9
National Pakhtoon Coach,Nazimabad No. 7,10
National Pakhtoon Coach,Petrol Pump,11
National Pakhtoon Coach,Liaquatabad No. 10,12
National Pakhtoon Coach,Hasan Square,13
National Pakhtoon Coach,University Road,14
National Pakhtoon Coach,N.I.P.A,15
National Pakhtoon Coach,Rashid Minhas,16
National Pakhtoon Coach,Dirigh Road,17
National Pakhtoon Coach,Shahrah-e-Faisal,18
National Pakhtoon Coach,Model Colony,19
National Pakhtoon Coach,Saudabad,20
National Pakhtoon Coach,Khokrapar No.1 and No. 4,21
National Pakhtoon Coach,Chaman Colony,22
New Afridi Coach,Bhense Colony,1
New Afridi Coach,PMTF Quaidabad,2
New Afridi Coach,Mansehra Colony,3
New Afridi Coach,Murtaza Chowrangi,4
New Afridi Coach,Godown Chowrangi,5
New Afridi Coach,Qayyumabad,6
New Afridi Coach,Defence Mour,7
New Afridi Coach,Punjab Chowrangi,8
New Afridi Coach,Saudi Embassy,9
New Afridi Coach,Mazar Abdullah Shah Ghazi,10
New Afridi Coach,Shirin Jinnah Colony,11
New Afridi Coach,Mason Road,12
New Afridi Coach,Keamari,13
New Afridi Coach,Post Office,14
New Afridi Coach,Tower,15
New Afridi Coach,Agra Taj Colony,16
New Afridi Coach,Gulbai,17
New Afridi Coach,Shershah,18
New Afridi Coach,Site Police Station,19
New Afridi Coach,Habib Chowrangi,20
New Afridi Coach,Metroville,21
New Afridi Coach,Mominabad,22
New Afridi Coach,Faqir Colony,23
New Afridi Coach,Gulshan- e-Ghazi,24
New Five Star Coach,Muhajir Camp,1
New Five Star Coach,Faquir Colony,2
New Five Star Coach,Metroville,3
New Five Star Coach,Habib Bank,4
New Five Star Coach,Nazimabad,5
New Five Star Coach,Liaquatabad No. 10,6
New Five Star Coach,Hasan Square,7
New Five Star Coach,Sabzi Mandi,8
New Five Star Coach,Alamgir Road,9
New Five Star Coach,Bahadurabad,10
New Five Star Coach,Tariq Road,11
New Five Star Coach,Gora Qabristan,12
New Five Star Coach,Kala Pul,13
New Five Star Coach,Qayyumabad,14
New Five Star Coach,Akhtar Colony,15
New Five Star Coach,Bhittai Colony,16
New Five Star Coach,Ibrahim Haidery,17
P-8,Dehli Saudagar Colony,1
P-8,Malir Scheme No. 1,2
P-8,Azimpura,3
P-8,Shah Faisal Colony No. 3,4
P-8,Drigh Colony No. 2,5
P-8,Drigh Colony No. 1,6
P-8,Natha Khan Goth,7
P-8,Drigh Road,8
P-8,Station,9
P-8,Jail Road,10
P-8,Teen Hatti,11
P-8,Liaquatabad,12
P-8,Post Office,13
P-8,Nazimabad No. 1,14
P-8,Nazimabad No. 2,15
P-8,Habib Bank,16
P-8,Liaquatabad,17
P-8,No.10,18
P-8,Liaquatabad,19
P-8,No.4,20
P-8,Gujjar nala,21
P-8,Petrol Pump,22
P-8,Nazimabad No.1,23
P-8,Nazimabad No.2,24
P-8,Habib Bank,25
P-8,Valika Mills,26
P-8,Pathan Colony,27
P-8,Bhains Colony,28
P-8,Qasba Mour,29
P-8,Orangi No.1,30
P-8,Orangi No.7,31
P-8,Orangi No.13,32
P-8,Orangi No.14,33
P-8,Gulshan-e-Bihar,34
P-9,Memom Goth,1
P-9,Jama Goth,2
P-9,Mulla Issa,3
P-9,Old Thana,4
P-9,Asso Goth,5
P-9,Dond Goth,6
P-9,Shahra-e-Rasisal,7
P-9,Drigh Road,8
P-9,Station,9
P-9,Dalmia,10
P-9,Cement Factory,11
P-9,National Stadium,12
P-9,Jail Road,13
P-9,P.I.B Colony,14
P-9,Teen Hatti,15
P-9,Lasbela,16
P-9,Garden,17
P-9,Shoe Market,18
P-9,Ranchore Lane,19
P-9,Haji Camp,20
P-9,Lee Market,21
P-9,Chakiwara,22
P-9,Shershah,23
P-9,R.C.D Highway,24
Prime Coach,Gulshan-e-Hadeed Phase II,1
Prime Coach,Gulshan-e-Hadeed Phase I,2
Prime Coach,Steel Town,3
Prime Coach,Pipri,4
Prime Coach,Bhense Colony,5
Prime Coach,Quaidabad,6
Prime Coach,Malir Halt,7
Prime Coach,Star Gate,8
Prime Coach,Karsaz,9
Prime Coach,Nursery,10
Prime Coach,F.T.C,11
Prime Coach,Fleet Club,12
Prime Coach,Station,13
Prime Coach,Main Clifton Road,14
Prime Coach,Mazar Abdullah Shah Ghazi,15
Prime Coach,Kinara Hotel,16
Q,Hussain D'Silva Town,1
Q,Paposh Nagar,2
Q,Bara Maidan,3
Q,Chota Maidan,4
Q,Chowrangi No. 2,5
Q,Golimar,6
Q,Nazrul Islam Road,7
Q,M.A Jinnah Road,8
Q,Keamari,9
Qalandari Coach,Surjani Town,1
Qalandari Coach,Do Minute Chowrangi,2
Qalandari Coach,Kala School,3
Qalandari Coach,U.P Society. U.P Mour,4
Qalandari Coach,Nagan Chowrangi,5
Qalandari Coach,Hyderi,6
Qalandari Coach,Board Office,7
Qalandari Coach,Lasbella,8
Qalandari Coach,Guru Nadir,9
Qalandari Coach,M.A Jinnah Road,10
Qalandari Coach,Tower,11
Qalandari Coach,Fishries,12
P-3,Surjani Town Sector 7-D,1
P-3,Faizabad Sector 7-A,2
P-3,Faizabad Sector 7-B,3
P-3,Faizabad Sector 4-A,4
P-3,Muslimabad,5
P-3,U.P Soceity,6
P-3,Nagan Chowrangi,7
P-3,Power House,8
P-3,Al-Noor Society,9
P-3,Gulberg,10
P-3,Water Pump,11
P-3,Aisha Manzil,12
P-3,Karimabad,13
P-3,Liaquatabad No. 10,14
P-3,Teen Hatti,15
P-3,Lasbela,16
P-3,Garden,17
P-3,Ranchori line,18
P-3,Purran Hagi Camp,19
P-3,Lee Market,20
P-3,Kharadar,21
P-3,Tower,22
P-4,Naval Colony,1
P-4,Moach Goth,2
P-4,Hub River Road,3
P-4,Shershah,4
P-4,Gulbai,5
P-4,Wazir Mansion,6
P-4,Jamat Khana,7
P-4,Tower,8
P-4,City Post Office,9
P-4,Jama Cloth Market,10
P-4,M.A Jinnah Road,11
P-4,Saeed Manzil,12
P-4,Numaish,13
P-4,Shahra- e-Quaiden,14
P-4,Khaled Bin Walid Road,15
P-4,Shaheed-e-Millat Road,16
P-4,Baloch Colony,17
P-4,Mehmodabad No.6,18
P-5,Bhense Colony,1
P-5,Khokhrapar No. 1,2
P-5,Khokhrapar No. 4,3
P-5,Saudabad,4
P-5,Liaquat Market,5
P-5,Malir City,6
P-5,Faisal Road,7
P-5,Karsaz,8
P-5,Stadium,9
P-5,New Town,10
P-5,Jail Road,11
P-5,Teen Hatti,12
P-5,Liaquatabad No. 10,13
P-5,Petrol Pump,14
P-5,Nazimabad No. 2,15
P-5,Baramaidan,16
P-5,Paposh Nagar,17
P-5,Abdullah College,18
P-5,Banaras Colony,19
P-5,Qasba Mour,20
P-5,Korangi No.7,21
P-5,Korangi No.8,22
P-5,Korangi No.13,23
P-5,Korangi No.14,24
P-6,Noorani Masjid Block 20 Fedral B. Area,1
P-6,Gulberg,2
P-6,Water Pump,3
P-6,Nasirabad,4
P-6,Aisha Manzil,5
P-6,Dastagir,6
P-6,Azizabad,7
P-6,Gharibabad,8
P-6,Liaquatabad No. 10,9
P-6,Teen Hatti,10
P-6,Jail Road,11
P-6,New Town,12
P-6,P.A.F Stop Gate,13
P-6,Nafees Cinema,14
P-6,Saudabad,15
P-6,Khokhrapar No. 6,16
P-7,Khokhrapar,1
P-7,Saudabad,2
P-7,Tanki,3
P-7,Kala Board,4
P-7,Malir Halt,5
P-7,Star Gate,6
P-7,Shahra-e-Faisal,7
P-7,Karsaz,8
P-7,Stadium,9
P-7,Sabzi Mandi,10
P-7,Hassan Square,11
P-7,Liaquatabad No. 10,12
P-7,Nazimabad,13
P-7,Habib Bank,14
P-7,Valika Mills,15
P-7,Manghopir Road,16
P-7,S.I.T.E,17
P-7,Metriville,18
Rainbow Coach,North Karachi Sector 2,1
Rainbow Coach,Disco Mour,2
Rainbow Coach,Qalandri Chowk,3
Rainbow Coach,Pahar Ganj,4
Rainbow Coach,Paposh Petrol Pump,5
Rainbow Coach,Lasbella,6
Rainbow Coach,Goro Mandir,7
Rainbow Coach,Numaish,8
Rainbow Coach,Plaza,9
Rainbow Coach,M.A Jinnah Road,10
Rainbow Coach,Qamar House,11
Rainbow Coach,State Bank,12
Rainbow Coach,Pakistan Chowk,13
Rainbow Coach,Shaheen Complex,14
Rainbow Coach,P.I.D.C,15
Rainbow Coach,Super Market,16
Rainbow Coach,Sunset Boulevard,17
Rainbow Coach,Korangi No. 1,18
Rainbow Flying Coach,North Karachi Sector No. 2,1
Rainbow Flying Coach,Disko Mour,2
Rainbow Flying Coach,Qalandri Chowk,3
Rainbow Flying Coach,Pahar Gang,4
Rainbow Flying Coach,Paposh Nagar,5
Rainbow Flying Coach,Nazimabad Petrol Pump,6
Rainbow Flying Coach,Lesbella,7
Rainbow Flying Coach,Guru Mandir,8
Rainbow Flying Coach,Numaish,9
Rainbow Flying Coach,Plaza,10
Rainbow Flying Coach,M.A Jinnah Road,11
Rainbow Flying Coach,Qamar House,12
Rainbow Flying Coach,Statte Bank,13
Rainbow Flying Coach,Pakistan Chowk,14
Rainbow Flying Coach,Shaheen Complex,15
Rainbow Flying Coach,P.I.D.C,16
Rainbow Flying Coach,Super Market,17
Rainbow Flying Coach,Sunset Blvd,18
Rainbow Flying Coach,Korangi No. 1,19
Rainbow Flying Coach,Korangi No. 6,20
Rainbow Flying Coach,Landhi No. 6,21
Rainbow Flying Coach,Landhi No. 1,22
Rainbow Flying Coach,Quaidabad,23
Rainbow Flying Coach,Gulshan-e-Hadeed Phase 3,24
Razzak Coach,Agra Taj Colony,1
Razzak Coach,Lee Market,2
Razzak Coach,Garden,3
Razzak Coach,Lasbela,4
Razzak Coach,Teen Hati,5
Razzak Coach,New Town,6
Razzak Coach,Dalmia,7
Razzak Coach,Drigh Road,8
Razzak Coach,Malir,9
Razzak Coach,Quaidabad,10
Razzak Coach,Rehri Goth,11
Rehman Coach,Orangi No. 14,1
Rehman Coach,Orangi No. 13,2
Rehman Coach,Orangi No. 8,3
Rehman Coach,Orangi No. 1,4
Rehman Coach,Qasba Mour,5
Rehman Coach,Bacha Khan Chowk,6
Rehman Coach,Habib Bank,7
Rehman Coach,Bara Board,8
Rehman Coach,Pakistan Quarters,9
Rehman Coach,Garden,10
Rehman Coach,Makki Masjid,11
Rehman Coach,M.A Jinnah Road,12
Rehman Coach,Jama Colth,13
Rehman Coach,Civil Hospital,14
Rehman Coach,Pakistan Chowk,15
Rehman Coach,Dr,16
Rehman Coach,Ziaudin Ahmed Road,17
Rehman Coach,Shaheen Complex,18
Rehman Coach,PIDC House,19
Rehman Coach,Cantt Post office,20
Rehman Coach,Dehli Colony,21
Rehman Coach,Gizri,22
Rehman Coach,Saudi Embassy,23
Rehman Coach,Khayaban-e-Shamsheer,24
S-1,Malir City Petrol Pump,1
S-1,Moosa Hotel,2
S-1,Asoo Goth,3
S-1,Nadi Kinara,4
S-1,Bhiroo Goth,5
S-1,Old Thana,6
S-1,Mullah Issa Goth,7
S-1,Jam Goth,8
S-1,Memon Mullah Issa Goth,9
S-1,Memon Goth,10
S-1,Khaskheli Goth,11
S-1,Hussain D'Silva,12
S-1,Extension Malir City Petrol Pump,13
S-1,Ibrahim Hyderi,14
S-1,Malir Mandir,15
S-1,Murghee Khana,16
S-1,Quaidabad,17
S-1,Dawood Chourangi,18
S-1,Landhi No.1,19
S-1,Landhi No.6,20
S-1,Korangi No.4,21
S-1,Korangi No.2 1/2,22
S-1,Coast Guards,23
Qaumi Coach,Bhense Colony,1
Qaumi Coach,Labour Square,2
Qaumi Coach,Hospital Chowrangi,3
Qaumi Coach,Gul Ahmed Textile Mills,4
Qaumi Coach,Dawood Chowrangi,5
Qaumi Coach,Quaidabad,6
Qaumi Coach,Malir 15,7
Qaumi Coach,Star Gate,8
Qaumi Coach,Natha Khan Goth,9
Qaumi Coach,Shahra-e-Faisal,10
Qaumi Coach,Nursery,11
Qaumi Coach,Goro Qabrustan,12
Qaumi Coach,Lucky Star,13
Qaumi Coach,M.A Jinnah Road,14
Qaumi Coach,Tower,15
Qaumi Coach,Mauripur,16
Qaumi Coach,Shershah,17
Qaumi Coach,Metroville,18
Qaumi Coach,Faqir Colony,19
Qayyum Coach,Sherpao Colony,1
Qayyum Coach,Dawood Chowrangi,2
Qayyum Coach,Mansehra Colony,3
Qayyum Coach,Murtaza Chowrangi,4
Qayyum Coach,Singer Area Road No. 13000,5
Qayyum Coach,Korangi No. 5,6
Qayyum Coach,Korangi No. 4,7
Qayyum Coach,Korangi No. 4,8
Qayyum Coach,Korangi No. 3,9
Qayyum Coach,Korangi No. 2,10
Qayyum Coach,Korangi No. 1,11
Qayyum Coach,Qayyumabad,12
Qayyum Coach,Shaheed-e-Millat Road,13
Qayyum Coach,Baloch Colony,14
Qayyum Coach,Nursery,15
Qayyum Coach,Tariq Road,16
Qayyum Coach,Sabzi Mandi,17
Qayyum Coach,Hasan Square,18
Qayyum Coach,Liaquatabad No. 10,19
Qayyum Coach,Petrol Pump,20
Qayyum Coach,Board Office,21
Qayyum Coach,Hyderi,22
Qayyum Coach,Sakhi Hassan,23
Qayyum Coach,Up More,24
Qayyum Coach,Saleem Centre,25
Qayyum Coach,Two Minute Chowrangi,26
Qayyum Coach,Surjani Town,27
R,Mansfield Street,1
R,Prince Street,2
R,Dawood Pota Road,3
R,M.A Jinnah Road,4
R,7th Day Hospital,5
R,Old Exhibition,6
R,Jail Road,7
R,Stadium Road,8
R,Karsaz,9
R,National Highway,10
R,Kala Board,11
R,Saudabad,12
R,Khokhrapar,13
R-1,Safuran Goth,1
R-1,Quetta Lane,2
R-1,Asif Market,3
R-1,Tanki No. 4,4
R-1,C.M.H Picaddily Cinema Chowk,5
R-1,Cantt Bazar,6
R-1,Dairy Farm Model Colony,7
R-1,Security Printing Press,8
R-1,Malir Halt,9
R-1,Shahra-e-Faisal,10
R-1,P.A.F,11
R-1,Nursery,12
R-1,Taj Mahal Hotel,13
R-1,Jinnah Hospital,14
R-1,Cantt Station,15
R-1,Saudi Embassy,16
R-1,M.A Ghazi,17
R-1,Clifton,18
R-1,Asphalt,19
R-1,Oil Piri Road,20
R-1,Keemari,21
R-1,Ghas Mandir,22
R-1,Netti Jatti,23
R-1,Tower,24
R-1,Custom House,25
R-1,West Wharaf Road,26
R-1,Fisheries,27
R-2,Malir Halt,1
R-2,Mehran Depot,2
R-2,Model Colony,3
R-2,Moenabad,4
R-2,Saudabad,5
R-2,Liaquat Market,6
R-2,Jinnah Square,7
R-2,Jaffer Tayyar Society,8
R-2,Malir City,9
R-2,Quaidabad,10
R-2,Quaidabad Railway Station,11
S-2,Korangi,1
S-2,Quaters,2
S-2,Chungi Naka,3
S-2,Cost Guard,4
S-2,Korangi No. 2 1/2,5
S-2,Korangi No. 1,6
S-2,Korangi Crossing Quyumabad,7
S-2,Defence View,8
S-2,Baloch Colony,9
S-2,Tariq Road Chowrangi,10
S-2,Shaheed-e-Millat Road,11
S-2,Jail Road,12
S-2,Sabzi Mandi,13
S-2,Hassan Square,14
S-2,N.I.P.A Chowrangi,15
S-2,Rashid Minhas Road,16
S-2,Motti Mahal,17
S-2,City Garden,18
S-2,Sohrab Goth,19
S-2,Shahrah-e-Wali Ullah Road,20
S-2,Power House,21
S-2,Shafiq Mour,22
S-2,Godhra Chowk,23
S-2,Industrial Area,24
S-2,Ghodra No.7,25
S-2,Saba Cinema,26
S-2,Ayub Goth,27
S-3,M.E.S,1
S-3,Model Colony Malir Halt,2
S-3,Shah Faisal Railway Station,3
S-3,Karsaz,4
S-3,Stadium,5
S-3,Jail Road,6
S-3,Pir Colony,7
S-3,Lasbela Chowk,8
S-6,Chaman Colony,1
S-6,Market,2
S-6,Dak Khana,3
S-6,Sindh Goverment Hospital,4
S-6,Khokhrapar No. 1,5
S-6,Saudabad,6
S-6,Malir Tanki,7
S-6,Bala Board,8
S-6,Malir No. 15,9
S-6,Quaidabad,10
S-6,Dawood Chowrangi,11
S-6,Landi No. 1,12
S-6,Landi No. 2,13
S-6,Landi No. 3,14
S-6,Landi No. 4,15
S-6,Landi No. 5,16
S-6,Landi No. 6,17
S-6,Korangi No.6,18
S-6,Korangi No.2 1/2,19
S-6,Bengali Camp,20
S-6,Bilal Chowrangi,21
S-6,Biscuit Factory,22
S-6,Allah Wala Town,23
Saddar Coach,Cattle Colony,1
Saddar Coach,Tool Factory,2
Saddar Coach,Bachoha Jail,3
Saddar Coach,Quaidabad,4
Saddar Coach,Malir No.15,5
Saddar Coach,Kala Board,6
Saddar Coach,Malir Halt,7
Saddar Coach,Star Gate,8
Saddar Coach,Colony Gate,9
Saddar Coach,Nata Khan,10
Saddar Coach,Drigh Road,11
Saddar Coach,P.A.F,12
Saddar Coach,Karsaz,13
Saddar Coach,Baloch Colony,14
Saddar Coach,Nursery,15
Saddar Coach,Gora Qabristan,16
Saddar Coach,Regent Plaza,17
Saddar Coach,Fleet Club,18
Saddar Coach,Fuwara Chowk,19
Saddar Coach,R.T.A Office,20
Saddar Coach,Metropol,21
Safari Coach,Maroora Goth,1
Safari Coach,Safoora Goth,2
Safari Coach,Gulistan-e-Johar,3
Safari Coach,University Road,4
Safari Coach,N.I.P.A Chowrangi,5
Safari Coach,Hassan Square,6
Safari Coach,Sabzi Mandi,7
Safari Coach,Shaheed-e-Millat Road,8
Safari Coach,Tariq Road,9
Safari Coach,Shahrah-e-Quaideen,10
Safari Coach,Gora Qabristan,11
Safari Coach,Korangi Road,12
Safari Coach,Denfence Mour,13
Safari Coach,Punjab Colony,14
Safari Coach,Gizri,15
Safari Coach,Saudi Embassy,16
Safari Coach,Abdullah Shah Gazi Mazar,17
Safari Coach,Clifton,18
Safari Coach,Boat Basin,19
Safari Coach,Bilawal House,20
Safari Coach,Mai Kolachi Road,21
Safari Coach,Tower,22
Safari Coach,Gulbai,23
Safari Coach,Shershah,24
Safari Coach,Habib Bank Chowrangi,25
Safari Coach,Banaras,26
Safari Coach,Qasba Colony,27
Safari Coach,Mianwali,28
Shahbaz Coach,Sachal Goth,1
Shahbaz Coach,Safoora Goth,2
Shahbaz Coach,University Road,3
Shahbaz Coach,N.I.P.A,4
Shahbaz Coach,Hasan Square,5
Shahbaz Coach,Sabzi MAndi,6
Shahbaz Coach,New Town Police Station,7
Shahbaz Coach,Shaheed-e-Millat Road,8
Shahbaz Coach,Shahrah-e-Quaideen,9
Shahbaz Coach,Nursery,10
Shahbaz Coach,F.T.C,11
Shahbaz Coach,Jinnah Hospital,12
Shahbaz Coach,Cantt Station,13
Shahbaz Coach,Arts Concil,14
Shahbaz Coach,I.I Chundrigar Road,15
Shahbaz Coach,Keamari,16
Shaheen Coach,New Sabzi Mandi,1
Shaheen Coach,Gulshan-e-Rufi,2
Shaheen Coach,Golden City,3
Shaheen Coach,Maroora Goth,4
Shaheen Coach,Safoora Goth,5
Shaheen Coach,University,6
Shaheen Coach,N.I.P.A,7
Shaheen Coach,Hassan Square,8
Shaheen Coach,Sabzi Mandi,9
Shaheen Coach,Islamia College,10
Shaheen Coach,Mazar-e-Quaid,11
Shaheen Coach,Numaish,12
Shaheen Coach,M.A Jinnah Raod,13
Shaheen Coach,Jama Cloth,14
Shaheen Coach,Tower,15
Shaheen Coach,Kharadar,16
Shaheen Coach,Agra Taj,17
Shaheen Coach,Gulbai,18
Shaheen Coach,Mauripur,19
Shama Hasan Zai Coach,Mangopir,1
Shama Hasan Zai Coach,Baradari,2
Shama Hasan Zai Coach,Nagan Chowrangi,3
Shama Hasan Zai Coach,D.C Office,4
Shama Hasan Zai Coach,Gareebabad,5
Shama Hasan Zai Coach,Hasan Square,6
Shama Hasan Zai Coach,Sabzi Mandi,7
Shama Hasan Zai Coach,Shaheed-e-Milat Road,8
Shama Hasan Zai Coach,Society Qabristan,9
Shama Hasan Zai Coach,Shahrah-e-Faisal,10
Shama Hasan Zai Coach,Gora Qabristan,11
Shama Hasan Zai Coach,Defence,12
Shama Hasan Zai Coach,Akhtar Colony,13
Shama Hasan Zai Coach,Qayyumabad,14
Shama Hasan Zai Coach,Korangi No. 1,15
Shama Hasan Zai Coach,Korangi No. 2,16
Shama Hasan Zai Coach,Korangi No. 3,17
Shama Hasan Zai Coach,Korangi No. 6,18
Shama Hasan Zai Coach,Quaidabad,19
Shama Shehbaz Coach,Gulshan-e-Zia Terminal No. 1,1
Shama Shehbaz Coach,Orangi No. 14,2
Shama Shehbaz Coach,Qasba Mour,3
Shama Shehbaz Coach,Banaras,4
Shama Shehbaz Coach,Habib Bank,5
Shama Shehbaz Coach,Bismillah Hotel,6
Shama Shehbaz Coach,Garden,7
Shama Shehbaz Coach,Plaza,8
Shama Shehbaz Coach,M.A Jinnah Road,9
Shama Shehbaz Coach,Tower,10
Shama Shehbaz Coach,Keamari Terminal No.2,11
Sher Afzal Coach,Awami Goth,1
Sher Afzal Coach,Mianwali Colony,2
Sher Afzal Coach,Qasba Colony,3
Sher Afzal Coach,Habib Bank,4
Sher Afzal Coach,Purana Golimar,5
Sher Afzal Coach,Garden,6
Sher Afzal Coach,7th Day Hospital,7
Sher Afzal Coach,Mir Kran Ali Talpur Road,8
Sher Afzal Coach,Lucky Star,9
Sher Afzal Coach,Cantt Station,10
Sher Afzal Coach,Super Market,11
Sher Afzal Coach,Two Talwar,12
Sher Afzal Coach,Abdullah Shah Ghazi,13
Sher Afzal Coach,Khayaban-e-Shamsher,14
Sher Afzal Coach,Gizri,15
Sher Afzal Coach,Sunset Bulevard,16
Sher Afzal Coach,Akhter Colony,17
Sher Afzal Coach,Bhitai Colony,18
Sher Afzal Coach,Bilal Colony,19
Star Line Coach,Abul Hassan Isphahani Road,1
Star Line Coach,Dhoraji Colony,2
Star Line Coach,Disco Bakery,3
Star Line Coach,Gulshan Chowrangi,4
Star Line Coach,N.I.P.A,5
Star Line Coach,Civic Centre,6
Star Line Coach,National Stadium,7
Star Line Coach,Agha Khan Hospital,8
Star Line Coach,T.V Station,9
Star Line Coach,Bahadurabad,10
Star Line Coach,Shaheed-e-Millat Road,11
Star Line Coach,Shahrah-e-Faisal,12
Star Line Coach,Regent Plaza,13
Star Line Coach,Jinnah Hospital,14
Star Line Coach,Askari Appartment,15
Super Barki Coach,Madni Goth,1
Super Barki Coach,Grace Mauripur,2
Super Barki Coach,Mauripur Road,3
Super Barki Coach,Shaheen Complex,4
Super Barki Coach,P.I.D.C,5
Super Barki Coach,Civil Lines,6
Super Barki Coach,Cantt Station,7
Super Barki Coach,Mehran Hotel,8
Super Barki Coach,Dawood Pota Road,9
Super Barki Coach,Mir Karim Ali Talpur Road,10
Super Barki Coach,Lucky Star,11
Super Barki Coach,Iqbal S.J Shaheed Road,12
Super Barki Coach,Gora Qabristan,13
Super Barki Coach,Shahrah-e-Faisal,14
Super Barki Coach,Nata Khan,15
Super Barki Coach,Airport,16
Super Barki Coach,Malir,17
Super Barki Coach,Quaidabad,18
Super Barki Coach,Dawood Chowrangi,19
Super Barki Coach,Dawood Mills,20
Super Barki Coach,Bilal Chowrangi,21
Super Barki Coach,Social Security Hospital,22
Super Barki Coach,New Muzafarabad,23
Super Barki Coach,Majeed Colony Sec No. 2,24
Super Hasan Zai Coach,Sohrab Goth,1
Super Hasan Zai Coach,Moti Mehal,2
Super Hasan Zai Coach,N.I.P.A,3
Super Hasan Zai Coach,Civic Centre,4
Super Hasan Zai Coach,Sabzi Mandi,5
Super Hasan Zai Coach,Jail Chowrangi,6
Super Hasan Zai Coach,Khalid Bin Waleed Road,7
Super Hasan Zai Coach,Shahrah-e-Quaideen,8
Super Hasan Zai Coach,Nursery,9
Super Hasan Zai Coach,Shahrah-e-Faisal,10
Super Hasan Zai Coach,F.T.C,11
Super Hasan Zai Coach,Regent Plaza,12
Super Hasan Zai Coach,Jinnah Hospital,13
Super Hasan Zai Coach,Cantt Station,14
Super Hasan Zai Coach,Teen Talwar,15
Super Hasan Zai Coach,Mid East Hospital,16
Super Hasan Zai Coach,Kothri Parade,17
Super Hasan Zai Coach,K.D.A,18
T,Karimabad,1
T,New Link Road,2
T,Rashid Minhas Road,3
T,University Road,4
Tariq Afridi Coach,Ittehad Town,1
Tariq Afridi Coach,Orangi No. 10,2
Tariq Afridi Coach,Orangi No. 5,3
Tariq Afridi Coach,Banaras Chowk,4
Tariq Afridi Coach,Abdullah Colege,5
Tariq Afridi Coach,Paposh Nagar,6
Tariq Afridi Coach,Nazimabad No. 7,7
Tariq Afridi Coach,Petrol Pump,8
Tariq Afridi Coach,Liaquatabad No.10,9
Tariq Afridi Coach,Jahangir Road,10
Tariq Afridi Coach,Old Nomaish,11
Tariq Afridi Coach,Shahrah-e- Quaideen,12
Tariq Afridi Coach,Kala Pul,13
Tariq Afridi Coach,Akhter Colony,14
Tariq Afridi Coach,Qayyumabad,15
Tariq Afridi Coach,Korangi,16
Tariq Afridi Coach,Korangi No. 1,17
Tariq Afridi Coach,Korangi,18
Sheraz Coach,Picadilly,1
Sheraz Coach,Cinema Chowk,2
Sheraz Coach,Malir Cantt,3
Sheraz Coach,Safura Goth,4
Sheraz Coach,University Road,5
Sheraz Coach,Safari Park,6
